command,value,baseline_value,default_source,config_file,line,section,target_file,notes
r.VHM.Enable,1,1,source_registration_default,Config/DefaultScalability.ini,933,TextureQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.MaxEffectiveScreenSize,0,0,engine_base_scalability,Config/DefaultScalability.ini,936,TextureQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.PoolSizeForMeshes,400,-1,source_registration_default,Config/DefaultScalability.ini,938,TextureQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.TranslucencyLightingVolume.Dim,24,24,engine_base_scalability,Config/DefaultScalability.ini,943,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.RefractionQuality,0,0,engine_base_scalability,Config/DefaultScalability.ini,944,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.Quality,2,3,source_registration_default,Config/DefaultScalability.ini,945,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SceneColorFormat,3,3,engine_base_scalability,Config/DefaultScalability.ini,947,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.DetailMode,0,0,engine_base_scalability,Config/DefaultScalability.ini,948,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.TranslucencyLightingVolume.Blur,0,0,engine_base_scalability,Config/DefaultScalability.ini,949,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.MaterialQualityLevel,0,0,engine_base_scalability,Config/DefaultScalability.ini,950,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.Scale,0.75,0,engine_base_scalability,Config/DefaultScalability.ini,951,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.SampleSet,0,0,engine_base_scalability,Config/DefaultScalability.ini,952,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.Quality,0,0,engine_base_scalability,Config/DefaultScalability.ini,953,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.HalfRes,1,1,engine_base_scalability,Config/DefaultScalability.ini,954,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SSGI.Quality,1,0,engine_base_scalability,Config/DefaultScalability.ini,955,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.EmitterSpawnRateScale,0.125,0.125,engine_base_scalability,Config/DefaultScalability.ini,956,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.ParticleLightQuality,0,0,engine_base_scalability,Config/DefaultScalability.ini,957,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.FastApplyOnOpaque,1,1,engine_base_scalability,Config/DefaultScalability.ini,958,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.DepthResolution,8.0,8.0,engine_base_scalability,Config/DefaultScalability.ini,960,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.FastSkyLUT,1,1,engine_base_scalability,Config/DefaultScalability.ini,961,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.FastSkyLUT.SampleCountMin,2.0,2.0,engine_base_scalability,Config/DefaultScalability.ini,962,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.FastSkyLUT.SampleCountMax,16.0,16.0,engine_base_scalability,Config/DefaultScalability.ini,963,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.SampleCountMin,2.0,2.0,engine_base_scalability,Config/DefaultScalability.ini,964,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.SampleCountMax,16.0,16.0,engine_base_scalability,Config/DefaultScalability.ini,965,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.TransmittanceLUT.UseSmallFormat,1,1,engine_base_scalability,Config/DefaultScalability.ini,966,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.TransmittanceLUT.SampleCount,10.0,10.0,engine_base_scalability,Config/DefaultScalability.ini,967,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.MultiScatteringLUT.SampleCount,15.0,15.0,engine_base_scalability,Config/DefaultScalability.ini,968,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricCloud.Shadow.ViewRaySampleMaxCount,3,80,source_registration_default,Config/DefaultScalability.ini,970,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricCloud.ViewRaySampleMaxCount,96,768,source_registration_default,Config/DefaultScalability.ini,971,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricRenderTarget.Mode,0,0,source_registration_default,Config/DefaultScalability.ini,972,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
fx.Niagara.QualityLevel,1,0,engine_base_scalability,Config/DefaultScalability.ini,973,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.ShadowQuality,5,5,source_registration_default,Config/DefaultScalability.ini,974,EffectsQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.TranslucencyLightingVolume.Dim,32,32,engine_base_scalability,Config/DefaultScalability.ini,981,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.RefractionQuality,2,0,engine_base_scalability,Config/DefaultScalability.ini,982,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.Quality,2,3,source_registration_default,Config/DefaultScalability.ini,983,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SceneColorFormat,3,3,engine_base_scalability,Config/DefaultScalability.ini,985,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.DetailMode,1,1,engine_base_scalability,Config/DefaultScalability.ini,986,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.TranslucencyLightingVolume.Blur,0,0,engine_base_scalability,Config/DefaultScalability.ini,987,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.MaterialQualityLevel,0,2,engine_base_scalability,Config/DefaultScalability.ini,988,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.Scale,0.75,0.75,engine_base_scalability,Config/DefaultScalability.ini,989,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.SampleSet,0,0,engine_base_scalability,Config/DefaultScalability.ini,990,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.Quality,0,0,engine_base_scalability,Config/DefaultScalability.ini,991,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.HalfRes,1,1,engine_base_scalability,Config/DefaultScalability.ini,992,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SSGI.Quality,1,1,engine_base_scalability,Config/DefaultScalability.ini,993,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.EmitterSpawnRateScale,0.25,0.25,engine_base_scalability,Config/DefaultScalability.ini,994,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.ParticleLightQuality,0,0,engine_base_scalability,Config/DefaultScalability.ini,995,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.FastApplyOnOpaque,1,1,engine_base_scalability,Config/DefaultScalability.ini,996,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.DepthResolution,16.0,16.0,engine_base_scalability,Config/DefaultScalability.ini,998,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.FastSkyLUT,1,1,engine_base_scalability,Config/DefaultScalability.ini,999,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.FastSkyLUT.SampleCountMin,4.0,4.0,engine_base_scalability,Config/DefaultScalability.ini,1000,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.FastSkyLUT.SampleCountMax,32.0,32.0,engine_base_scalability,Config/DefaultScalability.ini,1001,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.SampleCountMin,4.0,4.0,engine_base_scalability,Config/DefaultScalability.ini,1002,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.SampleCountMax,32.0,32.0,engine_base_scalability,Config/DefaultScalability.ini,1003,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.TransmittanceLUT.UseSmallFormat,0,0,engine_base_scalability,Config/DefaultScalability.ini,1004,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.TransmittanceLUT.SampleCount,10.0,10.0,engine_base_scalability,Config/DefaultScalability.ini,1005,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.MultiScatteringLUT.SampleCount,15.0,15.0,engine_base_scalability,Config/DefaultScalability.ini,1006,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricCloud.Shadow.ViewRaySampleMaxCount,5,80,source_registration_default,Config/DefaultScalability.ini,1008,EffectsQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
